question_id,project_id,task_type,condition,condition_label,blind_id,RAG,Skill,correctness,evidence_use,actionability,regulatory_basis,skill_workflow,applicable_total,raw_score,applicable_max,normalized_100,rationale,judge_reason,judge_status,attempts,question_source
PL009_CaptureEfficiency_Q01,PL009,CaptureEfficiency,B,LLM+RAG (B),R2,1,0,2,2,2,2,N/A,8,8,8,100.0,结论与参考答案高度一致，确认效率取值保守合理同时指出表述不一致。有效利用RAG验证上限，证据引用精准，并额外发现版本差异问题，修改建议具体可执行。,结论与参考答案高度一致，确认效率取值保守合理同时指出表述不一致。有效利用RAG验证上限，证据引用精准，并额外发现版本差异问题，修改建议具体可执行。,success,,new40_gold20260820
PL009_CaptureEfficiency_Q01,PL009,CaptureEfficiency,C,LLM+Skill (C),R3,0,1,1,2,2,N/A,2,7,7,8,87.5,完整体现审核工作流，准确识别表述不一致及90%矛盾等额外真实问题。但因无RAG无法确认效率取值合理性，给出‘待人工复核’而非明确合理性判断，核心结论完整性略逊于参考答案。,完整体现审核工作流，准确识别表述不一致及90%矛盾等额外真实问题。但因无RAG无法确认效率取值合理性，给出‘待人工复核’而非明确合理性判断，核心结论完整性略逊于参考答案。,success,,new40_gold20260820
PL009_CaptureEfficiency_Q01,PL009,CaptureEfficiency,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,2,2,10,10,10,100.0,结论与参考答案一致，判定取值合理并指出表述问题。结合RAG与报告证据进行风量复算验证，工作流完整，法规依据充分，且审慎处理了90%收集率适用性问题，分析最为全面严谨。,结论与参考答案一致，判定取值合理并指出表述问题。结合RAG与报告证据进行风量复算验证，工作流完整，法规依据充分，且审慎处理了90%收集率适用性问题，分析最为全面严谨。,success,,new40_gold20260820
PL009_Coefficient_Q01,PL009,Coefficient,A,LLM (A=baseline),R1,0,0,1,2,2,N/A,N/A,5,5,6,83.33,识别出机加工系数不匹配，但遗漏参考答案中破碎工序适用边界不一致的关键问题，且将注塑基准判为不确定与金标不符；证据定位准确，提出了VOCs换算等额外真实问题，修改建议具体可执行。,识别出机加工系数不匹配，但遗漏参考答案中破碎工序适用边界不一致的关键问题，且将注塑基准判为不确定与金标不符；证据定位准确，提出了VOCs换算等额外真实问题，修改建议具体可执行。,success,,new40_gold20260820
PL009_Coefficient_Q01,PL009,Coefficient,B,LLM+RAG (B),R2,1,0,2,2,2,2,N/A,8,8,8,100.0,结论与参考答案一致，准确指出破碎边界不一致及机加工工艺不匹配两大核心问题；引用RAG证据充分，对注塑基准判定符合手册说明，并补充了焊锡表征等额外有效问题，建议具体可行。,结论与参考答案一致，准确指出破碎边界不一致及机加工工艺不匹配两大核心问题；引用RAG证据充分，对注塑基准判定符合手册说明，并补充了焊锡表征等额外有效问题，建议具体可行。,success,,new40_gold20260820
PL009_Coefficient_Q01,PL009,Coefficient,C,LLM+Skill (C),R3,0,1,1,2,1,N/A,2,6,6,8,75.0,识别出机加工和破碎问题，但结论为待复核而非明确的部分不适用，且对注塑基准仅存疑未确认；体现了完整审核工作流，发现了VOCs计算错误等额外问题，但因缺乏外部依据导致行动建议受限。,识别出机加工和破碎问题，但结论为待复核而非明确的部分不适用，且对注塑基准仅存疑未确认；体现了完整审核工作流，发现了VOCs计算错误等额外问题，但因缺乏外部依据导致行动建议受限。,success,,new40_gold20260820
PL009_Coefficient_Q01,PL009,Coefficient,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,2,2,10,10,10,100.0,结论与参考答案完全一致，精准命中破碎边界不符和机加工工艺不匹配；结合RAG与报告证据链完整，工作流规范，对注塑基准的分析深入且符合法规逻辑，指出的问题具体且修改方向明确。,结论与参考答案完全一致，精准命中破碎边界不符和机加工工艺不匹配；结合RAG与报告证据链完整，工作流规范，对注塑基准的分析深入且符合法规逻辑，指出的问题具体且修改方向明确。,success,,new40_gold20260820
PL009_DesignAirflow_Q01,PL009,DesignAirflow,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,结论与参考答案一致，准确复算理论风量及余量；证据定位精准；在无RAG条件下正确识别报告内部不一致等额外真实问题并给出具体修改建议，边界清晰。,结论与参考答案一致，准确复算理论风量及余量；证据定位精准；在无RAG条件下正确识别报告内部不一致等额外真实问题并给出具体修改建议，边界清晰。,success,,new40_gold20260820
PL009_DesignAirflow_Q01,PL009,DesignAirflow,B,LLM+RAG (B),R2,1,0,1,2,2,2,N/A,7,7,8,87.5,认可风量数值合理但因排气筒流速判为部分完成，属过度结论；该流速问题非本题核心且报告已有依据；证据充分，法规引用正确，给出了明确复核动作。,认可风量数值合理但因排气筒流速判为部分完成，属过度结论；该流速问题非本题核心且报告已有依据；证据充分，法规引用正确，给出了明确复核动作。,success,,new40_gold20260820
PL009_DesignAirflow_Q01,PL009,DesignAirflow,C,LLM+Skill (C),R3,0,1,1,2,2,N/A,2,7,7,8,87.5,发现表格数据矛盾这一真实问题不应扣分，但因该瑕疵将整体判定为部分完成略显严苛；证据详实，工作流完整体现分步核查与内部一致性校验，修改建议具体可执行。,发现表格数据矛盾这一真实问题不应扣分，但因该瑕疵将整体判定为部分完成略显严苛；证据详实，工作流完整体现分步核查与内部一致性校验，修改建议具体可执行。,success,,new40_gold20260820
PL009_DesignAirflow_Q01,PL009,DesignAirflow,D,LLM+RAG+Skill (D),R4,1,1,0,2,2,2,2,8,8,10,80.0,虽验证了风量计算闭合，但因排气筒流速和管道数据缺失判定存在问题，关键结论与参考答案相反；该偏离属于过度延伸审核边界，尽管技能和证据使用优秀，核心正确性仍不达标。,虽验证了风量计算闭合，但因排气筒流速和管道数据缺失判定存在问题，关键结论与参考答案相反；该偏离属于过度延伸审核边界，尽管技能和证据使用优秀，核心正确性仍不达标。,success,,new40_gold20260820
PL010_CaptureAirflow_Q01,PL010,CaptureAirflow,A,LLM (A=baseline),R1,0,0,1,2,2,N/A,N/A,5,5,6,83.33,核算复核正确，但将脱附缺依据判为部分完成属过度结论；证据定位精准；给出了补充核算的具体动作；无RAG故法规与技能项不适用。,核算复核正确，但将脱附缺依据判为部分完成属过度结论；证据定位精准；给出了补充核算的具体动作；无RAG故法规与技能项不适用。,success,,new40_gold20260820
PL010_CaptureAirflow_Q01,PL010,CaptureAirflow,B,LLM+RAG (B),R2,1,0,1,2,2,1,N/A,6,6,8,75.0,指出平面布局不一致等真实问题，但因外部依据不足未确认合理性；证据详实；修改建议具体可执行；引用了RAG但条款完整性一般；技能不可用。,指出平面布局不一致等真实问题，但因外部依据不足未确认合理性；证据详实；修改建议具体可执行；引用了RAG但条款完整性一般；技能不可用。,success,,new40_gold20260820
PL010_CaptureAirflow_Q01,PL010,CaptureAirflow,C,LLM+Skill (C),R3,0,1,1,2,2,N/A,2,7,7,8,87.5,内部复算准确，因缺外部依据判定保守合理；证据引用规范；明确了需人工复核的边界与动作；无RAG故法规项不适用；完整体现了审核工作流。,内部复算准确，因缺外部依据判定保守合理；证据引用规范；明确了需人工复核的边界与动作；无RAG故法规项不适用；完整体现了审核工作流。,success,,new40_gold20260820
PL010_CaptureAirflow_Q01,PL010,CaptureAirflow,D,LLM+RAG+Skill (D),R4,1,1,1,2,2,1,2,8,8,10,80.0,复算无误且指出集气罩形式混用等实质问题；证据链完整；核验动作具体；RAG依据部分充分；完整执行了分步核查与边界界定流程。,复算无误且指出集气罩形式混用等实质问题；证据链完整；核验动作具体；RAG依据部分充分；完整执行了分步核查与边界界定流程。,success,,new40_gold20260820
PL010_Coefficient_Q01,PL010,Coefficient,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,结论与参考答案一致，准确识别下料系数误用及核算不闭合问题。虽无RAG但基于报告证据有效复核，指出了抛光打磨表述不符等额外真实问题，修改建议具体可执行。,结论与参考答案一致，准确识别下料系数误用及核算不闭合问题。虽无RAG但基于报告证据有效复核，指出了抛光打磨表述不符等额外真实问题，修改建议具体可执行。,success,,new40_gold20260820
PL010_Coefficient_Q01,PL010,Coefficient,B,LLM+RAG (B),R2,1,0,2,2,2,2,N/A,8,8,8,100.0,结论正确，利用RAG精准验证了喷粉适用性及下料系数边界违规。证据定位清晰，指出固化VOCs基准需复核等实质问题，法规依据充分，修改建议明确。,结论正确，利用RAG精准验证了喷粉适用性及下料系数边界违规。证据定位清晰，指出固化VOCs基准需复核等实质问题，法规依据充分，修改建议明确。,success,,new40_gold20260820
PL010_Coefficient_Q01,PL010,Coefficient,C,LLM+Skill (C),R3,0,1,1,2,1,N/A,2,6,6,8,75.0,审核流程完整，发现了计算不一致等关键证据，但因缺乏外部依据将结论定为“待人工复核”而非“部分不适用”，导致判定方向与金标有偏差，行动建议偏保守。,审核流程完整，发现了计算不一致等关键证据，但因缺乏外部依据将结论定为“待人工复核”而非“部分不适用”，导致判定方向与金标有偏差，行动建议偏保守。,success,,new40_gold20260820
PL010_Coefficient_Q01,PL010,Coefficient,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,2,2,10,10,10,100.0,结论准确，结合RAG与报告证据全面核查。既确认了核心错误（下料系数误用、数据不闭合），又体现了完整审核工作流，法规引用规范，整改建议具体且覆盖额外发现的问题。,结论准确，结合RAG与报告证据全面核查。既确认了核心错误（下料系数误用、数据不闭合），又体现了完整审核工作流，法规引用规范，整改建议具体且覆盖额外发现的问题。,success,,new40_gold20260820
PL010_VOCSTotal_Q01,PL010,VOCSTotal,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,准确识别总量不闭合及多处数据冲突，证据定位精准。虽无RAG但内部核查完整，指出附表倒置等额外真实问题，修改建议具体可执行。,准确识别总量不闭合及多处数据冲突，证据定位精准。虽无RAG但内部核查完整，指出附表倒置等额外真实问题，修改建议具体可执行。,success,,new40_gold20260820
PL010_VOCSTotal_Q01,PL010,VOCSTotal,B,LLM+RAG (B),R2,1,0,2,2,2,2,N/A,8,8,8,100.0,结论正确且证据详实，额外验证了治理措施与效率闭合性。引用RAG指南支持核算逻辑，明确列出缺失的外部政策文件，审核维度全面。,结论正确且证据详实，额外验证了治理措施与效率闭合性。引用RAG指南支持核算逻辑，明确列出缺失的外部政策文件，审核维度全面。,success,,new40_gold20260820
PL010_VOCSTotal_Q01,PL010,VOCSTotal,C,LLM+Skill (C),R3,0,1,2,2,2,N/A,2,8,8,8,100.0,完整体现分步核查工作流，复算了源强算术闭合性。准确识别总量矛盾与口径冲突，证据链清晰，在无RAG情况下仍给出具体核验动作。,完整体现分步核查工作流，复算了源强算术闭合性。准确识别总量矛盾与口径冲突，证据链清晰，在无RAG情况下仍给出具体核验动作。,success,,new40_gold20260820
PL010_VOCSTotal_Q01,PL010,VOCSTotal,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,2,2,10,10,10,100.0,兼具完整工作流与法规依据，精准识别总量不闭合、附表倒置及口径冲突。引用RAG指南并明确外部合规边界，审核深度与广度均为最优。,兼具完整工作流与法规依据，精准识别总量不闭合、附表倒置及口径冲突。引用RAG指南并明确外部合规边界，审核深度与广度均为最优。,success,,new40_gold20260820
PL011_CaptureAirflow_Q01,PL011,CaptureAirflow,A,LLM (A=baseline),R1,0,0,1,2,2,N/A,N/A,5,5,6,83.33,结论与参考答案方向一致但判定为存在问题，属部分一致；准确引用报告证据并发现注塑工位表述错误等真实问题；给出了具体修改建议；因rag_available=false，法规依据和技能工作流评分为null。,结论与参考答案方向一致但判定为存在问题，属部分一致；准确引用报告证据并发现注塑工位表述错误等真实问题；给出了具体修改建议；因rag_available=false，法规依据和技能工作流评分为null。,success,,new40_gold20260820
PL011_CaptureAirflow_Q01,PL011,CaptureAirflow,B,LLM+RAG (B),R2,1,0,1,2,2,2,N/A,7,7,8,87.5,判定部分完成，与参考答案总体合理但有瑕疵的方向部分一致；证据引用完整且定位清晰；提出了补充结构图、对照核算等可执行动作；正确引用冻结RAG中HJ 2026及指南条款支持判断；skill_available=false故技能项为null。,判定部分完成，与参考答案总体合理但有瑕疵的方向部分一致；证据引用完整且定位清晰；提出了补充结构图、对照核算等可执行动作；正确引用冻结RAG中HJ 2026及指南条款支持判断；skill_available=false故技能项为null。,success,,new40_gold20260820
PL011_CaptureAirflow_Q01,PL011,CaptureAirflow,C,LLM+Skill (C),R3,0,1,1,2,1,N/A,1,5,5,8,62.5,结论部分一致，识别出风量取整和注塑工位表述等实质问题；证据使用充分；但修改建议偏方向性，缺乏具体核验动作；因无RAG，法规依据为null；体现了分步核查流程但未完整覆盖边界，技能工作流得1分。,结论部分一致，识别出风量取整和注塑工位表述等实质问题；证据使用充分；但修改建议偏方向性，缺乏具体核验动作；因无RAG，法规依据为null；体现了分步核查流程但未完整覆盖边界，技能工作流得1分。,success,,new40_gold20260820
PL011_CaptureAirflow_Q01,PL011,CaptureAirflow,D,LLM+RAG+Skill (D),R4,1,1,1,2,2,2,2,9,9,10,90.0,判定部分完成，与参考答案方向部分一致且指出额外真实问题；证据链完整；给出补充构造图、面积法对照核算等具体可执行动作；正确引用HJ 2026及RAG指南条款；完整体现审核类型的分步核查、证据链和边界条件。,判定部分完成，与参考答案方向部分一致且指出额外真实问题；证据链完整；给出补充构造图、面积法对照核算等具体可执行动作；正确引用HJ 2026及RAG指南条款；完整体现审核类型的分步核查、证据链和边界条件。,success,,new40_gold20260820
PL011_Construction_Q01,PL011,Construction,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,结论判定部分完成，指出润滑油缺失、分装工序未细化等真实问题，符合评分规则中额外真实问题不扣分原则。证据定位准确，修改建议具体可执行，无RAG和Skill标签故相关项为null。,结论判定部分完成，指出润滑油缺失、分装工序未细化等真实问题，符合评分规则中额外真实问题不扣分原则。证据定位准确，修改建议具体可执行，无RAG和Skill标签故相关项为null。,success,,new40_gold20260820
PL011_Construction_Q01,PL011,Construction,B,LLM+RAG (B),R2,1,0,1,2,1,N/A,N/A,4,4,6,66.67,判定正确但遗漏润滑油缺失、分装工序不清等实质性问题，导致完整性判断过度乐观。虽引用了有效证据，但因未发现关键缺漏，无法给出针对性整改建议，仅能维持现状，行动性不足。,判定正确但遗漏润滑油缺失、分装工序不清等实质性问题，导致完整性判断过度乐观。虽引用了有效证据，但因未发现关键缺漏，无法给出针对性整改建议，仅能维持现状，行动性不足。,success,,new40_gold20260820
PL011_Construction_Q01,PL011,Construction,C,LLM+Skill (C),R3,0,1,2,2,2,N/A,2,8,8,8,100.0,准确识别润滑油缺失、苯甲醇用量包含关系不明及分装设备支撑不足等实质问题，结论与证据链闭合。体现了完整的分步核查流程，修改建议具体明确，Skill可用且执行到位。,准确识别润滑油缺失、苯甲醇用量包含关系不明及分装设备支撑不足等实质问题，结论与证据链闭合。体现了完整的分步核查流程，修改建议具体明确，Skill可用且执行到位。,success,,new40_gold20260820
PL011_Construction_Q01,PL011,Construction,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,N/A,2,8,8,8,100.0,深入发现包装桶属性矛盾、清洗溶剂物料平衡不清及图纸引用错误等实质问题，超越了基础完整性检查。证据详实，整改建议极具操作性，完整体现了审核技能工作流，质量优异。,深入发现包装桶属性矛盾、清洗溶剂物料平衡不清及图纸引用错误等实质问题，超越了基础完整性检查。证据详实，整改建议极具操作性，完整体现了审核技能工作流，质量优异。,success,,new40_gold20260820
PL011_HazardousWaste_Q01,PL011,HazardousWaste,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,虽结论与参考答案不同，但准确指出报告中包装桶属性前后矛盾及清洗废液识别缺失等实质问题，证据定位精准，修改建议具体可执行，符合评分规则中关于额外真实问题的豁免条款。,虽结论与参考答案不同，但准确指出报告中包装桶属性前后矛盾及清洗废液识别缺失等实质问题，证据定位精准，修改建议具体可执行，符合评分规则中关于额外真实问题的豁免条款。,success,,new40_gold20260820
PL011_HazardousWaste_Q01,PL011,HazardousWaste,B,LLM+RAG (B),R2,1,0,2,2,2,1,N/A,7,7,8,87.5,识别出包装桶矛盾及产生量测算不闭合等深层问题，证据详实且行动建议具体。因RAG缺失导致HW49外部核验受限，法规依据部分充分，但内部逻辑核查质量极高，符合额外问题豁免标准。,识别出包装桶矛盾及产生量测算不闭合等深层问题，证据详实且行动建议具体。因RAG缺失导致HW49外部核验受限，法规依据部分充分，但内部逻辑核查质量极高，符合额外问题豁免标准。,success,,new40_gold20260820
PL011_HazardousWaste_Q01,PL011,HazardousWaste,C,LLM+Skill (C),R3,0,1,2,2,2,N/A,2,8,8,8,100.0,完整体现审核工作流，精准识别包装桶属性冲突及清洗废液论证不足等关键遗漏。在无RAG情况下严守边界，未臆造法规，指出的问题真实有效且建议可执行，符合额外真实问题不扣分原则。,完整体现审核工作流，精准识别包装桶属性冲突及清洗废液论证不足等关键遗漏。在无RAG情况下严守边界，未臆造法规，指出的问题真实有效且建议可执行，符合额外真实问题不扣分原则。,success,,new40_gold20260820
PL011_HazardousWaste_Q01,PL011,HazardousWaste,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,1,2,9,9,10,90.0,工作流完整，除发现包装桶矛盾外，还核实了物料平衡计算错误及表格间不一致。虽因RAG限制法规依据仅部分充分，但对报告内部实质性缺陷的挖掘深入且建议具体，符合额外问题豁免条件。,工作流完整，除发现包装桶矛盾外，还核实了物料平衡计算错误及表格间不一致。虽因RAG限制法规依据仅部分充分，但对报告内部实质性缺陷的挖掘深入且建议具体，符合额外问题豁免条件。,success,,new40_gold20260820
PL012_ActivatedCarbon_Q01,PL012,ActivatedCarbon,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,准确识别二级炭尺寸与装填量矛盾及风速口径不清等真实问题，证据定位精准，修改建议具体可执行。虽结论与参考答案不同，但属报告证据支持的额外真实问题，不扣分。,准确识别二级炭尺寸与装填量矛盾及风速口径不清等真实问题，证据定位精准，修改建议具体可执行。虽结论与参考答案不同，但属报告证据支持的额外真实问题，不扣分。,success,,new40_gold20260820
PL012_ActivatedCarbon_Q01,PL012,ActivatedCarbon,B,LLM+RAG (B),R2,1,0,2,2,2,2,N/A,8,8,8,100.0,除内部参数矛盾外，依据RAG补充了风量裕量、颗粒物浓度及危废周期不一致等合规性问题，证据链完整，法规引用准确，行动建议具体明确。,除内部参数矛盾外，依据RAG补充了风量裕量、颗粒物浓度及危废周期不一致等合规性问题，证据链完整，法规引用准确，行动建议具体明确。,success,,new40_gold20260820
PL012_ActivatedCarbon_Q01,PL012,ActivatedCarbon,C,LLM+Skill (C),R3,0,1,2,2,2,N/A,2,8,8,8,100.0,完整体现分步核查流程，敏锐发现VOCs收集速率/浓度与总量不闭合的算术错误及串联风速计算问题，证据扎实，指出了参考答案未覆盖的真实数据缺陷。,完整体现分步核查流程，敏锐发现VOCs收集速率/浓度与总量不闭合的算术错误及串联风速计算问题，证据扎实，指出了参考答案未覆盖的真实数据缺陷。,success,,new40_gold20260820
PL012_ActivatedCarbon_Q01,PL012,ActivatedCarbon,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,2,2,10,10,10,100.0,综合表现最优，既完整执行审核工作流，又结合RAG验证了风量、颗粒物、湿度等多维合规性，同时指出内部参数矛盾，证据与法规支撑充分，建议极具操作性。,综合表现最优，既完整执行审核工作流，又结合RAG验证了风量、颗粒物、湿度等多维合规性，同时指出内部参数矛盾，证据与法规支撑充分，建议极具操作性。,success,,new40_gold20260820
PL012_CaptureAirflow_Q01,PL012,CaptureAirflow,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,虽结论与参考答案相反，但准确指出报告中收集形式（上吸式公式）与效率取值（包围型65%）存在实质矛盾，属证据支持的额外真实问题。证据定位清晰，修改建议具体可执行，符合不扣分规则。,虽结论与参考答案相反，但准确指出报告中收集形式（上吸式公式）与效率取值（包围型65%）存在实质矛盾，属证据支持的额外真实问题。证据定位清晰，修改建议具体可执行，符合不扣分规则。,success,,new40_gold20260820
PL012_CaptureAirflow_Q01,PL012,CaptureAirflow,B,LLM+RAG (B),R2,1,0,2,2,2,2,N/A,8,8,8,100.0,判定存在问题基于报告内部形式与效率不一致的真实缺陷，且引用RAG验证了漏风率及设计余量等合规风险。证据详实，法规依据正确支撑了额外发现，行动建议具体，符合评分金标例外条款。,判定存在问题基于报告内部形式与效率不一致的真实缺陷，且引用RAG验证了漏风率及设计余量等合规风险。证据详实，法规依据正确支撑了额外发现，行动建议具体，符合评分金标例外条款。,success,,new40_gold20260820
PL012_CaptureAirflow_Q01,PL012,CaptureAirflow,C,LLM+Skill (C),R3,0,1,2,2,2,N/A,2,8,8,8,100.0,通过复算发现参数混淆及形式不一致等实质性计算错误，虽结论为待复核，但揭示了参考答案未覆盖的真实隐患。完整体现分步核查与边界界定，证据链完整，修改指向明确，符合额外真实问题不扣分原则。,通过复算发现参数混淆及形式不一致等实质性计算错误，虽结论为待复核，但揭示了参考答案未覆盖的真实隐患。完整体现分步核查与边界界定，证据链完整，修改指向明确，符合额外真实问题不扣分原则。,success,,new40_gold20260820
PL012_CaptureAirflow_Q01,PL012,CaptureAirflow,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,2,2,10,10,10,100.0,在确认理论风量算术正确的同时，精准识别收集形式表述矛盾及设计余量不足等真实合规风险。RAG引用规范，工作流完整，既验证了基准数据又补充了关键缺陷分析，结论有据可依，符合额外问题评分标准。,在确认理论风量算术正确的同时，精准识别收集形式表述矛盾及设计余量不足等真实合规风险。RAG引用规范，工作流完整，既验证了基准数据又补充了关键缺陷分析，结论有据可依，符合额外问题评分标准。,success,,new40_gold20260820
PL013_ActivatedCarbon_Q01,PL013,ActivatedCarbon,A,LLM (A=baseline),R1,0,0,1,2,2,N/A,N/A,5,5,6,83.33,结论与参考答案相反，但指出了效率取值逻辑矛盾及入口温湿度缺失等真实问题。证据定位准确，修改建议具体可执行。因无RAG且标签非R1，法规依据评分为null。,结论与参考答案相反，但指出了效率取值逻辑矛盾及入口温湿度缺失等真实问题。证据定位准确，修改建议具体可执行。因无RAG且标签非R1，法规依据评分为null。,success,,new40_gold20260820
PL013_ActivatedCarbon_Q01,PL013,ActivatedCarbon,B,LLM+RAG (B),R2,1,0,1,2,2,2,N/A,7,7,8,87.5,结论虽与参考答案不同，但基于RAG指出效率不达标及吸附比例依据不足等实质问题，未盲目采信报告数据。证据与法规引用精准，整改建议明确，体现了深度审核能力。,结论虽与参考答案不同，但基于RAG指出效率不达标及吸附比例依据不足等实质问题，未盲目采信报告数据。证据与法规引用精准，整改建议明确，体现了深度审核能力。,success,,new40_gold20260820
PL013_ActivatedCarbon_Q01,PL013,ActivatedCarbon,C,LLM+Skill (C),R3,0,1,1,2,2,N/A,2,7,7,8,87.5,判定部分完成，虽未完全肯定合理性，但通过详细复算验证了参数闭合性，并补充发现了负荷速率不一致等新问题。工作流完整体现分步核查，无RAG故法规项为null。,判定部分完成，虽未完全肯定合理性，但通过详细复算验证了参数闭合性，并补充发现了负荷速率不一致等新问题。工作流完整体现分步核查，无RAG故法规项为null。,success,,new40_gold20260820
PL013_ActivatedCarbon_Q01,PL013,ActivatedCarbon,D,LLM+RAG+Skill (D),R4,1,1,1,2,2,2,2,9,9,10,90.0,综合表现最佳。既完成了内部参数闭合验算，又利用RAG核验了外部合规性，指出了效率、比例及负荷多重问题。证据链完整，法规依据充分，工作流规范，虽结论异于金标但审核质量高。,综合表现最佳。既完成了内部参数闭合验算，又利用RAG核验了外部合规性，指出了效率、比例及负荷多重问题。证据链完整，法规依据充分，工作流规范，虽结论异于金标但审核质量高。,success,,new40_gold20260820
PL013_Coefficient_Q01,PL013,Coefficient,A,LLM (A=baseline),R1,0,0,1,2,2,N/A,N/A,5,5,6,83.33,结论偏保守，未确认核心系数适用性；但准确识别补焊原料不匹配及源强不一致等真实问题，证据定位精准，修改建议具体可执行。,结论偏保守，未确认核心系数适用性；但准确识别补焊原料不匹配及源强不一致等真实问题，证据定位精准，修改建议具体可执行。,success,,new40_gold20260820
PL013_Coefficient_Q01,PL013,Coefficient,B,LLM+RAG (B),R2,1,0,1,2,2,2,N/A,7,7,8,87.5,确认核心系数适用但判定过严；利用RAG验证数值并指出污染物指标口径差异及补焊表述错误，依据充分，整改建议明确具体。,确认核心系数适用但判定过严；利用RAG验证数值并指出污染物指标口径差异及补焊表述错误，依据充分，整改建议明确具体。,success,,new40_gold20260820
PL013_Coefficient_Q01,PL013,Coefficient,C,LLM+Skill (C),R3,0,1,1,2,1,N/A,2,6,6,8,75.0,审核流程完整，发现源强计算偏差及版本缺失等实质问题；但因缺RAG无法确认适用性致结论悬置，行动建议偏向补充材料而非直接修正。,审核流程完整，发现源强计算偏差及版本缺失等实质问题；但因缺RAG无法确认适用性致结论悬置，行动建议偏向补充材料而非直接修正。,success,,new40_gold20260820
PL013_Coefficient_Q01,PL013,Coefficient,D,LLM+RAG+Skill (D),R4,1,1,1,2,2,2,2,9,9,10,90.0,综合表现最优，既验证系数数值又指出指标口径、版本信息及补焊表述等多维问题，证据链完整，法规依据准确，修改指令清晰可落地。,综合表现最优，既验证系数数值又指出指标口径、版本信息及补焊表述等多维问题，证据链完整，法规依据准确，修改指令清晰可落地。,success,,new40_gold20260820
PL013_HazardousWaste_Q01,PL013,HazardousWaste,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,结论修正为存在问题合理，因发现参考答案未提及的废弃线路板遗漏及表间不一致等真实问题。证据定位精准，修改建议具体可执行。无RAG/Skill故法规与流程项为null。,结论修正为存在问题合理，因发现参考答案未提及的废弃线路板遗漏及表间不一致等真实问题。证据定位精准，修改建议具体可执行。无RAG/Skill故法规与流程项为null。,success,,new40_gold20260820
PL013_HazardousWaste_Q01,PL013,HazardousWaste,B,LLM+RAG (B),R2,1,0,2,2,2,1,N/A,7,7,8,87.5,准确识别危废遗漏及数据矛盾，结论正确且证据详实。引用了贮存标准但缺失核心的《国家危险废物名录》作为判定代码匹配的依据，法规依据部分充分。无Skill故流程项为null。,准确识别危废遗漏及数据矛盾，结论正确且证据详实。引用了贮存标准但缺失核心的《国家危险废物名录》作为判定代码匹配的依据，法规依据部分充分。无Skill故流程项为null。,success,,new40_gold20260820
PL013_HazardousWaste_Q01,PL013,HazardousWaste,C,LLM+Skill (C),R3,0,1,2,2,2,N/A,2,8,8,8,100.0,基于内部证据发现实质性遗漏与不一致，结论正确。完整体现了审核Skill的分步核查与边界界定。无RAG故法规项为null。证据链完整，整改建议明确。,基于内部证据发现实质性遗漏与不一致，结论正确。完整体现了审核Skill的分步核查与边界界定。无RAG故法规项为null。证据链完整，整改建议明确。,success,,new40_gold20260820
PL013_HazardousWaste_Q01,PL013,HazardousWaste,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,1,2,9,9,10,90.0,综合RAG与Skill发现关键遗漏及核算错误，结论正确。完整体现审核工作流。虽引用贮存与鉴别标准，但缺少判定危废代码匹配性的核心名录依据，法规项得1分。,综合RAG与Skill发现关键遗漏及核算错误，结论正确。完整体现审核工作流。虽引用贮存与鉴别标准，但缺少判定危废代码匹配性的核心名录依据，法规项得1分。,success,,new40_gold20260820
PL014_CaptureAirflow_Q01,PL014,CaptureAirflow,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,准确识别80%效率折减风量错误及正压收集矛盾，结论与金标一致；证据定位精准；虽无RAG但基于报告内部逻辑给出具体修改方向，符合额外真实问题不扣分原则。,准确识别80%效率折减风量错误及正压收集矛盾，结论与金标一致；证据定位精准；虽无RAG但基于报告内部逻辑给出具体修改方向，符合额外真实问题不扣分原则。,success,,new40_gold20260820
